Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,Ticker,sentiment_score
2020-03-11,552.5,560.0,546.0,556.9000244140625,516.6527709960938,35538240,24.220107443720448,-15.611848744494978,-3.987147180780123,-11.624701563714854,554.1989909603129,595.73125,637.2635090396872,13.94328702403546,0.032517295184552,HDFCBANK.NS,0.0
2020-03-12,537.5,540.0,501.7250061035156,510.6499938964844,473.7452697753906,59000770,14.756400767437452,-19.965968667589323,-6.673013683099574,-13.292954984489748,535.5198456457435,590.2487503051758,644.9776549646081,18.544352573770237,-0.2272094782822679,HDFCBANK.NS,0.0
2020-03-13,490.0249938964844,540.7249755859375,459.6000061035156,534.9000244140625,496.24273681640625,66342364,30.164422540109168,-21.215308410291417,-6.337882740641332,-14.877425669650082,528.2473553315965,585.768751525879,643.2901477201615,19.639626062142792,0.0578277782061838,HDFCBANK.NS,0.0
2020-03-16,517.5,518.5,497.5,499.75,463.6330261230469,31986322,23.526401386520416,-24.756356499167964,-7.903144663614306,-16.853211835553658,512.9711833589831,579.7212509155274,646.4713184720717,23.028332134152045,-0.0990349811090707,HDFCBANK.NS,0.0
2020-03-17,504.0,505.0,477.3500061035156,487.5499877929687,452.3147277832031,42676838,21.73831380226413,-28.221778551137277,-9.094853372466892,-19.126925178670383,496.8151183419463,573.6150009155274,650.4148834891084,26.77750144295508,-0.0603199525735002,HDFCBANK.NS,0.0
2020-03-18,492.5,496.5,432.5,438.4500122070313,406.76318359375,61181406,16.35183014146704,-34.53204426764228,-12.324095271177512,-22.207948996464765,469.283470955135,565.1087509155274,660.9340308759197,33.9139253480491,-0.1608837394518864,HDFCBANK.NS,0.0
2020-03-19,423.5,459.9750061035156,397.5,447.7749938964844,415.4142150878906,67220048,20.386584894418487,-38.33858389061561,-12.904507915320677,-25.434075975294935,450.1505157084996,557.1662506103515,664.1819855122035,38.41429188671095,-0.0110989370590871,HDFCBANK.NS,0.0
2020-03-20,437.5,457.2999877929687,412.2749938964844,441.4249877929687,409.5231323242187,88637464,19.690087985106484,-41.39056175857468,-12.765188626623791,-28.625373131950884,433.2749567925955,548.5575012207031,663.8400456488106,42.03116142667621,0.0353480704334022,HDFCBANK.NS,0.0
2020-03-23,397.2999877929687,419.375,382.5,385.7749938964844,357.89501953125,50276954,14.889198614012322,-47.74934094876272,-15.299174253449472,-32.45016669531325,404.7970732653828,537.4187515258789,670.040429786375,49.355061721961455,-0.0717155732697604,HDFCBANK.NS,0.0
2020-03-24,397.625,405.0,369.375,383.8500061035156,356.109130859375,61057272,14.755179702305648,-52.3406987029216,-15.912425606086678,-36.42827309683492,381.1801321544976,526.3625030517578,671.544873949018,55.16440478017266,0.009194897192123,HDFCBANK.NS,0.0
2020-03-25,385.2250061035156,433.7250061035156,377.625,428.375,397.416259765625,47228042,30.36749621627627,-51.78958975272343,-12.289053324710808,-39.50053642801262,370.65994455260534,517.7737518310547,664.8875591095041,56.825517615829774,0.1961578471630287,HDFCBANK.NS,0.0
2020-03-26,435.0499877929687,468.8500061035156,420.5,450.5499877929687,417.9886474609375,57043156,36.595692819077314,-48.9986695860041,-7.59850652639318,-41.40016305961092,365.58068342690194,510.3200012207031,655.0593190145042,56.724924536596525,0.2935253034946452,HDFCBANK.NS,0.0
2020-03-27,472.4750061035156,494.3250122070313,436.0499877929687,452.2250061035156,419.5426635742187,55235936,37.05368856162007,-46.12004213048516,-3.7759032566993938,-42.34413887378577,362.4167137684901,502.9450027465821,643.473291724674,55.882169307048336,0.319538126408934,HDFCBANK.NS,0.0
2020-03-30,440.0,443.5,414.0,415.8250122070313,385.7732543945313,39268444,31.695618947471637,-46.2428259205476,-3.1189496374094645,-43.12387628313814,354.7302532071979,494.2950027465821,633.8597522859664,56.47022477018124,0.218876038546513,HDFCBANK.NS,0.0
2020-03-31,426.8999938964844,436.7999877929687,419.0,430.9500122070313,399.80517578125,35211092,35.84682073351161,-44.60548756893781,-1.1852890286397295,-43.420198540298074,351.6780530928897,486.3525039672852,621.0269548416807,55.38141565051116,0.2943095687394888,HDFCBANK.NS,0.0
2020-04-01,431.9249877929687,431.9249877929687,410.0,414.8250122070313,384.8455505371094,29103504,33.50867506921112,-44.10067276275993,-0.5443793779694772,-43.55629338479045,348.75874539883137,477.5487533569336,606.3387613150359,53.93795169719181,0.2564883248927685,HDFCBANK.NS,0.0
2020-04-03,421.5,422.0,405.0,406.9249877929687,377.5164794921875,34996280,32.393874433391304,-43.83279219536331,-0.2211990484582884,-43.61159314690502,345.21492048280106,469.1737533569336,593.1325862310662,52.84133308276872,0.2489135541185187,HDFCBANK.NS,0.0
2020-04-07,437.0,453.6499938964844,422.6749877929687,448.0499877929687,415.6693420410156,60412638,43.02102316655441,-39.84276847794018,3.0150597351718744,-42.85782821311206,349.21266203985715,462.7925033569336,576.37234467401,49.084564029541674,0.4351006508152763,HDFCBANK.NS,0.0
2020-04-08,439.9750061035156,472.5,433.0499877929687,444.4500122070313,412.32952880859375,56219352,42.39281825399282,-36.54981041584085,5.046414237816968,-41.59622465365782,354.1436104206434,456.6425033569336,559.1413962932238,44.892401466261305,0.4405237910350859,HDFCBANK.NS,0.0
2020-04-09,456.5,465.4500122070313,445.0,462.5249938964844,429.0982666015625,44457146,46.60839107134832,-32.11145658095376,7.587814458163251,-39.69927103911701,360.19092751670104,452.0862518310547,543.9815761454084,40.653890244242646,0.5567969161832489,HDFCBANK.NS,0.0
2020-04-13,467.0,473.3500061035156,443.1000061035156,447.6749877929687,415.3215026855469,34158056,43.77418462782997,-29.452787179189272,8.19718708794219,-37.64997426713146,369.0979692062137,446.62500000000006,524.1520307937865,34.71683438848537,0.5067717529113263,HDFCBANK.NS,0.0
2020-04-15,465.25,465.25,421.5,431.6499938964844,400.4546203613281,57978752,40.88492543466723,-28.3124868797579,7.469989909898857,-35.782476789656755,371.0581931561288,442.67500000000007,514.2918068438713,32.356381925282086,0.42302780178715,HDFCBANK.NS,0.0
2020-04-16,432.5,445.3500061035156,428.125,439.875,408.085205078125,53854396,42.96571184802088,-26.440313943116564,7.473730277232157,-33.91404422034872,380.959326890183,437.9237487792969,494.8881706684108,26.01568060553967,0.5171269290198485,HDFCBANK.NS,0.0
2020-04-17,457.5,460.0,443.625,455.1499938964844,422.2562561035156,55883462,46.71673375572098,-23.453679634141057,8.368291668966137,-31.82197130310719,385.8766289919597,435.6937484741211,485.51086795628254,22.867952389323957,0.6952767003051048,HDFCBANK.NS,0.0
2020-04-20,475.5,480.4750061035156,467.5,472.4249877929687,438.28277587890625,66232986,50.668232024155735,-19.46838338739923,9.88287033256637,-29.3512537199656,388.0625995162407,434.9374984741211,481.81239743200155,21.55477470778229,0.8998674146746648,HDFCBANK.NS,0.0
2020-04-21,462.5,467.0,454.0,460.8250122070313,427.5211486816406,33178006,48.089280988844514,-17.049492546950944,9.841408938411725,-26.89090148536267,387.78124610168834,436.0562484741211,484.331250846554,22.14164000234379,0.7565381928086058,HDFCBANK.NS,0.0
2020-04-22,459.5750122070313,466.5,453.6499938964844,464.2999877929687,430.7449645996094,38289354,48.92791087466089,-14.682847909579609,9.766442860626452,-24.44929077020606,387.21733225061985,436.88249816894535,486.5476640872709,22.73616641842203,0.7760233366491867,HDFCBANK.NS,0.0
2020-04-23,467.5,479.25,456.2749938964844,477.4750061035156,442.96783447265625,40901222,52.08828952691155,-11.610314634335282,10.27118090869662,-21.881495543031903,385.81251365321214,438.6849990844727,491.5574845157332,24.10498902018734,0.8668260221043873,HDFCBANK.NS,0.0
2020-04-24,466.5,479.2000122070313,463.0,469.0249938964844,435.12847900390625,33284568,49.95323058559217,-9.744822989227998,9.709338043043124,-19.454161032271124,394.6087460223948,442.8474990844727,491.08625214655063,21.78571772983026,0.7713326231538794,HDFCBANK.NS,0.0
2020-04-27,472.5750122070313,478.7000122070313,463.1499938964844,464.8500061035156,431.2552490234375,27421072,48.88701302173671,-8.50525080644087,8.759128180664202,-17.264378987105072,406.56076305870374,446.89749908447266,487.2342351102416,18.05189606493835,0.7225329660730866,HDFCBANK.NS,0.0
2020-04-28,471.8999938964844,471.8999938964844,461.0,465.7000122070313,432.0438537597656,29441436,49.12510092500337,-7.369343329544392,7.916028526048544,-15.285371855592937,408.5818160787885,448.76374969482424,488.94568331086,17.90783397427309,0.7107447425756553,HDFCBANK.NS,0.0
2020-04-29,467.5,496.3500061035156,467.0499877929687,488.5499877929687,453.2424011230469,55877778,55.17041865828072,-4.5726161333308255,8.57020457780969,-13.142820711140516,406.7095963223177,450.6637496948242,494.6179030673307,19.506407339073068,0.9309744949136302,HDFCBANK.NS,0.0
2020-04-30,500.7000122070313,509.5,496.0499877929687,500.8999938964844,464.6998901367187,43793134,58.07044497963238,-1.344152844469022,9.438934293337196,-10.783087137806218,403.72325461189774,453.0974990844727,502.47174355704766,21.794092694106848,0.9840833041866968,HDFCBANK.NS,0.0
2020-05-04,478.75,480.0,458.75,461.5,428.1473693847656,26722324,47.51092038624968,-1.9424315148015123,7.072524498403764,-9.014956013205277,409.14005107569574,455.3812484741211,501.6224458725465,20.308784146632775,0.5661612573865493,HDFCBANK.NS,0.0
2020-05-05,469.0,472.0,454.0249938964844,455.7250061035156,422.7897033691406,29672858,46.18525885903279,-2.8497156668920525,4.9321922770505795,-7.781907943942632,411.8299089277056,456.6199981689453,501.41008741018504,19.618102326156905,0.4900090390464591,HDFCBANK.NS,0.0
2020-05-06,459.5,475.0,452.8250122070313,473.2000122070313,439.0018005371094,33785846,50.67060049392271,-2.134057855663798,4.518280070623067,-6.652337926286865,418.7906996387831,459.5387481689453,500.2867966991074,17.734325426321405,0.6676308992806587,HDFCBANK.NS,0.0
2020-05-07,470.25,471.6499938964844,460.6749877929687,462.5,429.0750427246094,21831730,48.03083107333327,-2.402599771009875,3.3997905242215927,-5.802390295231468,429.96077471525416,462.3174987792969,494.6742228433396,13.997620314817167,0.5028201436638314,HDFCBANK.NS,0.0
2020-05-08,471.0,471.9750061035156,462.6000061035156,464.5249938964844,430.9537048339844,20807484,48.576831402865466,-2.424077829512896,2.702649972574857,-5.126727802087753,431.4825812387558,463.14124908447263,494.7999169301894,13.671279726562434,0.5218541225227036,HDFCBANK.NS,0.0
2020-05-11,468.5,477.0,457.0,457.8999938964844,424.8075256347656,28550784,46.8428775066582,-2.9417705781461905,1.74796577915325,-4.689736357299441,433.2752418257436,463.8137481689453,494.35225451214706,13.168435159053546,0.4031754499385097,HDFCBANK.NS,0.0
2020-05-12,450.5,454.7000122070313,435.5499877929687,450.7749938964844,418.1974487304687,49568418,44.98318050425444,-3.8822219273244514,0.6460115439799914,-4.528233471304443,432.13623672051006,463.22624816894535,494.31625961738064,13.423251195858969,0.2997547493169607,HDFCBANK.NS,0.0
2020-05-13,475.5,480.0,461.0499877929687,463.8250122070313,430.3043212890625,44346966,48.97859614479449,-3.5337738379210464,0.7955677067067173,-4.329341544627764,433.81778110859966,464.0337493896485,494.2497176706973,13.023177008479392,0.4965459127327046,HDFCBANK.NS,0.0
2020-05-14,449.0,455.5,445.0,446.8500061035156,414.55609130859375,39554890,44.456070303659175,-4.574633812168429,-0.1962338140325314,-4.378399998135897,437.37192271264064,464.7937500000001,492.21557728735945,11.799567996497114,0.1728200548335464,HDFCBANK.NS,0.0
2020-05-15,445.25,446.2000122070313,437.5,444.0750122070313,411.9816589355469,24349628,43.74495588668638,-5.559356851401731,-0.9447654826126666,-4.614591368789064,438.33133673190986,465.0037506103516,491.6761644887933,11.471913438733436,0.1076707099195817,HDFCBANK.NS,0.0
2020-05-18,444.0,444.0,415.6499938964844,418.3250122070313,388.0925903320313,46649964,37.71609792524397,-8.32164006616972,-2.965638957904525,-5.356001108265196,429.4665294763679,463.16250152587895,496.85847357539,14.550388659919744,-0.1653241706896872,HDFCBANK.NS,0.0
2020-05-19,430.4249877929687,433.6499938964844,413.0499877929687,415.3250122070313,385.3094482421875,47460692,37.07501079282458,-10.63030480633074,-4.219442958452436,-6.410861847878305,420.749818282914,460.307502746582,499.8651872102501,17.18750366988744,-0.068568296519797,HDFCBANK.NS,0.0
2020-05-20,418.2250061035156,432.0,416.1000061035156,428.5499877929687,397.57861328125,40014306,41.77361076967294,-11.262960840270068,-3.88167919391341,-7.381281646356658,416.66860246250405,458.69375152587895,500.71890058925385,18.323837603444613,0.1413604186453596,HDFCBANK.NS,0.0
2020-05-21,430.7250061035156,442.0,426.1499938964844,429.7749938964844,398.7151184082031,48478908,42.204107988772805,-11.53255740743191,-3.3210206088602003,-8.211536798571709,413.11534980293504,456.96750183105473,500.8196538591744,19.192678626994464,0.189952411946243,HDFCBANK.NS,0.0
2020-05-22,425.0,435.1499938964844,416.5249938964844,419.4249877929687,389.1130981445313,42047432,39.54389177142102,-12.43799614600232,-3.381167477944487,-9.056828668057832,408.28590714501536,454.0650009155274,499.8440946860394,20.16411468763636,0.1216612183696002,HDFCBANK.NS,0.0
2020-05-26,428.5,435.875,424.375,426.2000122070313,395.3984680175781,38005152,42.11592316083706,-12.465184137253344,-2.7266843753564096,-9.738499761896936,405.09673976922613,451.9237518310547,498.7507638928832,20.72341268725091,0.2253322549166839,HDFCBANK.NS,0.0
2020-05-27,429.9500122070313,454.8999938964844,428.5750122070313,451.8250122070313,419.1715698242187,56025754,50.66516245372519,-10.300272345358792,-0.4494180667694838,-9.850854278589308,404.8418130899579,451.2725021362305,497.7031911825031,20.57767261531749,0.5059498370813554,HDFCBANK.NS,0.0
2020-05-28,460.0,475.0,456.9750061035156,472.625,438.46832275390625,75488806,56.30635043968087,-6.82747607653954,2.4187025616398152,-9.246178638179355,404.635057712604,451.61875152587896,498.6024453391539,20.80679495903644,0.7235482863225395,HDFCBANK.NS,0.0
2020-05-29,472.0,477.5,461.7250061035156,475.8250122070313,441.43707275390625,53025166,57.11872772266792,-3.773546674749411,4.378105570743955,-8.151652245493366,405.79423891303645,450.9825027465821,496.17076658012775,20.039918869729636,0.774877892542613,HDFCBANK.NS,0.0
2020-06-01,487.5,497.5,483.0499877929687,493.8250122070313,458.13623046875,39190230,61.45945817971116,0.0980338728041374,6.599748894638004,-6.501715021833866,407.0020523494816,450.62875366210943,494.2554549747372,19.362591027797567,0.9950667509259824,HDFCBANK.NS,0.0
2020-06-02,493.3500061035156,502.5,487.6000061035156,500.5,464.3288269042969,41623594,62.95695029632648,3.662683939154931,8.131519168791037,-4.468835229636107,403.73198943246354,452.5787536621094,501.4255178917553,21.58597319666242,0.9905263131923732,HDFCBANK.NS,0.0
2020-06-03,510.0,523.125,507.7250061035156,511.125,474.1859436035156,50546088,65.27014827596985,7.261339302373869,9.38413962560798,-2.1228003232341117,399.9120443062621,455.3487533569337,510.7854624076053,24.349120818704204,1.0030623895087674,HDFCBANK.NS,0.0
2020-06-04,514.0250244140625,519.4749755859375,495.5499877929687,500.8500061035156,464.6535339355469,54275882,61.28454253474502,9.178390694322957,9.040952814045657,0.137437880277302,398.13125875482393,456.73125305175785,515.3312473486918,25.660601898987306,0.8764399090911356,HDFCBANK.NS,0.0
2020-06-05,501.5499877929687,521.2000122070312,501.3999938964844,516.6749877929688,479.3348388671875,35195984,64.84505481934941,11.838148692366872,9.360568649671656,2.477580042695216,394.9998494582223,459.44000244140625,523.8801554245902,28.0516074528805,0.9440941144762518,HDFCBANK.NS,0.0
2020-06-08,530.0,533.3250122070312,503.2000122070313,507.9500122070313,471.2404174804687,49812664,61.487518296102294,13.091087547883546,8.490806004150663,4.600281543732883,393.62114486280507,461.6112533569336,529.6013618510622,29.457734403002636,0.8407757383862638,HDFCBANK.NS,0.0
2020-06-09,510.0,513.375,489.7749938964844,493.6499938964844,457.9738464355469,61844146,56.33869786779169,12.782806415063703,6.546019897064657,6.236786517999047,393.9552285926235,463.3987533569336,532.8422781212438,29.971390411066196,0.717811816452454,HDFCBANK.NS,0.0
2020-06-10,495.0,499.9249877929687,489.1000061035156,495.9249877929687,460.08441162109375,36497730,56.956229787228,12.577083600009132,5.072237665608068,7.504845934401064,395.0154486786717,465.65625305175786,536.2970574248441,30.340322463246064,0.7142439841238775,HDFCBANK.NS,0.0
2020-06-11,492.5,494.2000122070313,482.5,484.2999877929687,449.2995910644531,30897714,52.843310795828266,11.34522574092074,3.072303845215739,8.272921895705,395.559112054235,466.6800018310547,537.8008916078744,30.479510370177184,0.6238734921427883,HDFCBANK.NS,0.0
2020-06-12,464.0,493.3250122070313,464.0,491.375,455.86328125,42644876,54.974333083002776,10.815193055974532,2.033816928215625,8.781376127758907,397.6116809457008,468.906251525879,540.2008221060571,30.408880388425956,0.6575768553711436,HDFCBANK.NS,0.0
2020-06-15,484.0,487.0,471.5,474.9249877929687,440.6020812988281,32009936,49.386115961018504,8.964423533521597,0.1464379246101508,8.817985608911446,400.0874291228712,470.4487503051758,540.8100714874804,29.91242771360828,0.5318089357375416,HDFCBANK.NS,0.0
2020-06-16,487.5,496.9750061035156,476.0,495.2000122070313,459.4118347167969,45399970,55.40333144314285,9.029612624077458,0.1693016121328092,8.860311011944649,407.6178758823745,474.2925003051758,540.9671247279771,28.11540320789412,0.6567876240987539,HDFCBANK.NS,0.0
2020-06-17,494.5,499.4500122070313,486.625,489.625,454.23974609375,36957838,53.51922751510901,8.533054810999602,-0.261804960756038,8.79485977175564,417.14000286491034,478.0074996948242,538.8749965247381,25.46717232209691,0.5954327096581559,HDFCBANK.NS,0.0
2020-06-18,490.0,512.4500122070312,486.0,509.9750061035156,473.1190490722656,40870126,59.00016099184997,9.670133309740436,0.7002188303878363,8.9699144793526,424.3271553054562,482.0787506103515,539.830345915247,23.959402994542756,0.7415193497762942,HDFCBANK.NS,0.0
2020-06-19,508.9750061035156,521.5,506.0750122070313,516.6749877929688,479.3348388671875,47877752,60.645550744463335,10.9852773018186,1.6122902579727985,9.3729870438458,432.277635461631,486.4237503051758,540.5698651487206,22.26294041340467,0.779348181999797,HDFCBANK.NS,0.0
2020-06-22,519.7249755859375,522.9749755859375,511.8999938964844,514.375,477.2010498046875,29694474,59.75895381837305,11.706997616380136,1.867208458027468,9.839789158352668,445.8241190140702,491.17125091552737,536.5183828169845,18.46489663917892,0.7558458287383664,HDFCBANK.NS,0.0
2020-06-23,519.5,522.5,508.2749938964844,521.1500244140625,483.4864501953125,28830512,61.54247638634864,12.67949271504864,2.2717628453567773,10.40772986969186,460.3943758299737,495.9187515258789,531.4431272217842,14.326691856922633,0.8551261970677208,HDFCBANK.NS,0.0
2020-06-24,524.25,528.75,515.0250244140625,516.25,478.9405822753906,39429246,59.48887035586704,12.906038292484254,1.998646738233914,10.90739155425034,469.20679847175273,499.14000091552737,529.073203359302,11.99391048157667,0.7858030161759563,HDFCBANK.NS,0.0
2020-06-25,510.9500122070313,524.5,503.5,514.375,477.2010498046875,70646790,58.6819431444213,12.786881257227437,1.5035917623816744,11.28328949484576,473.32582886935216,501.22750091552734,529.1291729617026,11.133336457082198,0.7356041434132422,HDFCBANK.NS,0.0
2020-06-26,520.5,531.5,514.0,528.2249755859375,490.0500793457031,39969138,62.706049481466735,13.652646518428924,1.8954856188665303,11.757160899562392,476.1491993570348,503.8474990844727,531.5457988119106,10.994715574759311,0.9400536628845224,HDFCBANK.NS,0.0
2020-06-29,518.5,541.2999877929688,518.5,538.0250244140625,499.1419067382813,46005956,65.28261107723546,14.957137196332669,2.559981037416218,12.397156158916449,474.890205678252,506.05749969482423,537.2247937113964,12.317688814163406,1.0128376673034338,HDFCBANK.NS,0.0
2020-06-30,537.0,539.2750244140625,528.1500244140625,532.9249877929688,494.4104309082031,35746130,62.8491128772507,15.401881818120614,2.403780527363331,12.998101290757283,474.42515205014865,507.6787490844727,540.9323461187968,13.100251721897852,0.8796016214792809,HDFCBANK.NS,0.0
2020-07-01,532.9249877929688,548.0,530.6500244140625,542.2999877929688,503.10791015625,34846718,65.40219467231549,16.322671686266517,2.6596563164073856,13.663015369859131,472.5576095894273,509.23749847412114,545.9173873588151,14.4058082896886,0.9506896057234812,HDFCBANK.NS,0.0
2020-07-02,545.1500244140625,555.625,542.5999755859375,544.7000122070312,505.33441162109375,36954496,66.04550697524702,17.04952983609212,2.7092115729863906,14.340318263105727,471.74222688271954,511.4299987792969,551.1177706758742,15.520314409129629,0.919146903918327,HDFCBANK.NS,0.0
2020-07-03,546.5,547.9000244140625,535.0,536.9749755859375,498.1677856445313,27597254,62.04643076306007,16.808466720613637,1.9745187660063264,14.83394795460731,471.1852361058928,512.4449981689454,553.704760231998,16.103098756151727,0.7972627105738729,HDFCBANK.NS,0.0
2020-07-06,553.9749755859375,559.9500122070312,550.0,551.5,511.6430358886719,35558216,66.191597973526,17.586741535299325,2.20223486455361,15.384506670745717,469.90936270866825,514.6224975585938,559.3356324085192,17.37706185098702,0.912378852044051,HDFCBANK.NS,0.0
2020-07-07,554.7000122070312,555.8499755859375,546.5250244140625,552.5750122070312,512.6403198242188,24349850,66.48336156244905,18.08183825807498,2.1578652698634126,15.923972988211569,470.9494716781567,517.5687484741211,564.1880252700854,18.014718598603853,0.8754483782118704,HDFCBANK.NS,0.0
2020-07-08,553.5,562.4500122070312,552.5,555.1749877929688,515.0524291992188,30056350,67.22016852710577,18.47107917584503,2.0376849501067724,16.43339422573826,472.2040863678175,520.5312484741212,568.8584105804249,18.56839997520584,0.858429274645207,HDFCBANK.NS,0.0
2020-07-09,559.0,564.8499755859375,553.625,562.4749755859375,521.8248901367188,20114484,69.26326356219862,19.14787858862701,2.1715874903109977,16.97629109831601,475.806676181926,524.4399978637696,573.0733195456132,18.54676297763116,0.8910382470992884,HDFCBANK.NS,0.0
2020-07-10,558.9500122070312,560.0,549.7750244140625,552.5499877929688,512.6171875,17562978,63.47098278670185,18.668188178249352,1.353517663946672,17.31467051430268,479.9383515485635,527.4987472534181,575.0591429582726,18.032420343173182,0.7633624065599787,HDFCBANK.NS,0.0
2020-07-13,554.9500122070312,556.5,535.6500244140625,540.125,501.090087890625,29922114,57.040006688867365,17.088452355542813,-0.1809745270078941,17.269426882550707,489.9064377876538,530.7587478637695,571.6110579398852,15.393928122914833,0.6146355263481965,HDFCBANK.NS,0.0
2020-07-14,531.2999877929688,534.4500122070312,525.0,529.4249877929688,491.1633605957031,26612674,52.14052583452498,14.802465169037646,-1.9735693708104485,16.776034539848094,495.177084462347,532.4699966430665,569.7629088237859,14.007516823795129,0.4591744292408467,HDFCBANK.NS,0.0
2020-07-15,535.0999755859375,539.5,525.0499877929688,526.5750122070312,488.5193481445313,20974394,50.88675882816098,12.615412025529508,-3.328498011454869,15.943910036984375,502.73832989025266,534.317497253418,565.8966646165833,11.820375535330012,0.3774115074449725,HDFCBANK.NS,0.0
2020-07-16,526.8250122070312,532.75,517.0499877929688,531.2750244140625,492.8796691894531,23662456,52.89826275735475,11.133073219917035,-3.848669453653873,14.98174267357091,505.8923630458055,535.3824981689454,564.8726332920853,11.016473352789353,0.4303585124698206,HDFCBANK.NS,0.0
2020-07-17,529.5250244140625,552.0,529.1500244140625,549.2249755859375,509.532470703125,28405738,59.688704316079146,11.276728970314252,-2.964010962605327,14.24073993291958,508.28410063497023,537.0099975585938,565.7358944822173,10.6984588943297,0.7126126480892997,HDFCBANK.NS,0.0
